participant,trial,task,sentence,answer,keyword_1,keyword_2,keyword_3,count_correct,prompt,answer.1,response,correctness,rt
61641821377cdb08faf97ee2,21,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,1,kangaroo,No,No,1,389.2999997
61716dd3ff99e21ca75a6b48,13,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,3,kangaroo,No,No,1,2192.3
5665dd684ef50400057c68b6,39,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,2,jellyfish,No,No,1,461.6
5c8d2f74e775150016db3700,5,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,1,jellyfish,No,No,1,479.5
5cc2ef1f8402ff0017e8863b,32,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,3,jellyfish,No,Yes,0,357.1
5d7807b537d04e00181e9639,15,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,3,jellyfish,No,No,1,804.5
5e5f8fdda850aa000e992d69,40,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,1,jellyfish,No,No,1,257.3
5f23fc20be6a4e1feed8aa5b,38,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,3,jellyfish,No,Yes,0,970
5f57c4a6dff3f02ce0a8f1f5,19,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,2,jellyfish,No,Yes,0,409.9
60ca092ccef371e328226ad7,4,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,0,jellyfish,No,No,1,298.7
60cc750c69c045055a7973b8,1,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,3,jellyfish,No,Yes,0,414.2
60e358e750b71ab0a7870ad5,6,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,3,jellyfish,No,No,1,465.7
611645b93f0840eae41426f5,26,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,3,jellyfish,No,No,1,253
611e1cf011c9f05d6990d4ae,30,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,2,jellyfish,No,Yes,0,730
613f152e6f06c5a6a2c6400b,23,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,1,jellyfish,No,No,1,993.2
614cdc4094b3c4dc13112fab,20,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,3,jellyfish,No,No,1,330.3
6155cd98086d9a18faef1f9f,37,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,1,jellyfish,No,Yes,0,441.9000001
61587ef7a7a1af1c9d8690d3,18,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,3,jellyfish,No,No,1,362.8
61641821377cdb08faf97ee2,1,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,0,jellyfish,No,No,1,1728.4
61716dd3ff99e21ca75a6b48,27,phon_replication,bkbf1616,The painter used a brush,painter,used,brush,3,jellyfish,No,No,1,2107.8
5665dd684ef50400057c68b6,19,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,2,woodpecker,No,No,1,236.9
5c8d2f74e775150016db3700,11,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,woodpecker,No,No,1,406.3
5cc2ef1f8402ff0017e8863b,18,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,woodpecker,No,Yes,0,725.5
5d7807b537d04e00181e9639,12,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,2,woodpecker,No,Yes,0,749.4000001
5e5f8fdda850aa000e992d69,28,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,woodpecker,No,No,1,257
5f23fc20be6a4e1feed8aa5b,36,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,woodpecker,No,No,1,341.4
5f57c4a6dff3f02ce0a8f1f5,9,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,woodpecker,No,No,1,589.4
60ca092ccef371e328226ad7,25,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,0,woodpecker,No,No,1,607.4
60cc750c69c045055a7973b8,9,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,woodpecker,No,No,1,328.6
60e358e750b71ab0a7870ad5,31,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,0,woodpecker,No,No,1,247.5
611645b93f0840eae41426f5,19,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,woodpecker,No,No,1,353.3
611e1cf011c9f05d6990d4ae,21,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,0,woodpecker,No,Yes,0,385.6
613f152e6f06c5a6a2c6400b,19,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,woodpecker,No,No,1,267.3999999
614cdc4094b3c4dc13112fab,10,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,woodpecker,No,No,1,477.4
6155cd98086d9a18faef1f9f,32,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,woodpecker,No,Yes,0,503.1000001
61587ef7a7a1af1c9d8690d3,12,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,woodpecker,No,No,1,381.8
61641821377cdb08faf97ee2,33,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,0,woodpecker,No,No,1,320.1000004
61716dd3ff99e21ca75a6b48,33,phon_replication,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,woodpecker,No,No,1,385.7
5665dd684ef50400057c68b6,35,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,1,antelope,No,Yes,0,249.8
5c8d2f74e775150016db3700,12,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,antelope,No,No,1,373.3
5cc2ef1f8402ff0017e8863b,4,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,antelope,No,No,1,1364.7
5d7807b537d04e00181e9639,13,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,antelope,No,Yes,0,780
5e5f8fdda850aa000e992d69,37,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,antelope,No,No,1,253.1
5f23fc20be6a4e1feed8aa5b,17,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,antelope,No,No,1,457.7
5f57c4a6dff3f02ce0a8f1f5,8,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,antelope,No,No,1,630.4
60ca092ccef371e328226ad7,9,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,antelope,No,No,1,344
60cc750c69c045055a7973b8,7,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,antelope,No,No,1,1015.3
60e358e750b71ab0a7870ad5,30,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,antelope,No,No,1,275.7
611645b93f0840eae41426f5,21,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,antelope,No,No,1,271.9
611e1cf011c9f05d6990d4ae,34,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,antelope,No,No,1,368.5
613f152e6f06c5a6a2c6400b,39,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,antelope,No,No,1,312
614cdc4094b3c4dc13112fab,16,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,antelope,No,No,1,1387
6155cd98086d9a18faef1f9f,7,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,antelope,No,No,1,596
61587ef7a7a1af1c9d8690d3,1,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,antelope,No,No,1,1588.6
61641821377cdb08faf97ee2,26,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,antelope,No,No,1,343.0999999
61716dd3ff99e21ca75a6b48,37,phon_replication,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,antelope,No,No,1,404
5665dd684ef50400057c68b6,15,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,0,ladybird,No,No,1,820.3
5c8d2f74e775150016db3700,22,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,0,ladybird,No,Yes,0,401.1
5cc2ef1f8402ff0017e8863b,19,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,0,ladybird,No,No,1,539.4
5d7807b537d04e00181e9639,2,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,0,ladybird,No,Yes,0,823.4
5e5f8fdda850aa000e992d69,25,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,2,ladybird,No,No,1,344.1
5f23fc20be6a4e1feed8aa5b,31,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,1,ladybird,No,Yes,0,1695.4
5f57c4a6dff3f02ce0a8f1f5,38,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,0,ladybird,No,No,1,527.9
60ca092ccef371e328226ad7,22,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,0,ladybird,No,Yes,0,935.1
60cc750c69c045055a7973b8,17,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,0,ladybird,No,No,1,656.9
60e358e750b71ab0a7870ad5,32,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,0,ladybird,No,No,1,509.1
611645b93f0840eae41426f5,31,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,0,ladybird,No,No,1,437.8
611e1cf011c9f05d6990d4ae,32,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,0,ladybird,No,Yes,0,401.6
613f152e6f06c5a6a2c6400b,30,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,1,ladybird,No,No,1,478.8
614cdc4094b3c4dc13112fab,6,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,1,ladybird,No,No,1,554
6155cd98086d9a18faef1f9f,14,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,0,ladybird,No,No,1,772.0999999
61587ef7a7a1af1c9d8690d3,6,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,3,ladybird,No,No,1,485.5
61641821377cdb08faf97ee2,7,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,0,ladybird,No,No,1,688.4000001
61716dd3ff99e21ca75a6b48,22,phon_replication,bkbf1907,A grocer sells butter,grocer,sells,butter,0,ladybird,No,No,1,1776
5665dd684ef50400057c68b6,24,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,chimpanzee,No,No,1,255.1
5c8d2f74e775150016db3700,9,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,3,chimpanzee,No,No,1,312
5cc2ef1f8402ff0017e8863b,16,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,3,chimpanzee,No,No,1,473.9
5d7807b537d04e00181e9639,10,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,3,chimpanzee,No,No,1,794.2
5e5f8fdda850aa000e992d69,5,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,chimpanzee,No,No,1,402.8
5f23fc20be6a4e1feed8aa5b,12,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,chimpanzee,No,No,1,358
5f57c4a6dff3f02ce0a8f1f5,13,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,2,chimpanzee,No,No,1,505.9
60ca092ccef371e328226ad7,24,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,3,chimpanzee,No,Yes,0,585.3
60cc750c69c045055a7973b8,18,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,1,chimpanzee,No,No,1,346.5
60e358e750b71ab0a7870ad5,23,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,3,chimpanzee,No,No,1,276.6
611645b93f0840eae41426f5,23,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,3,chimpanzee,No,No,1,238.1
611e1cf011c9f05d6990d4ae,26,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,3,chimpanzee,No,No,1,447.9
613f152e6f06c5a6a2c6400b,37,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,3,chimpanzee,No,No,1,315.6000001
614cdc4094b3c4dc13112fab,14,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,1,chimpanzee,No,No,1,436.9
6155cd98086d9a18faef1f9f,17,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,3,chimpanzee,No,Yes,0,297.3
61587ef7a7a1af1c9d8690d3,40,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,1,chimpanzee,No,No,1,374.6
61641821377cdb08faf97ee2,31,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,3,chimpanzee,No,No,1,502.5999999
61716dd3ff99e21ca75a6b48,14,phon_replication,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,3,chimpanzee,No,No,1,645.5999999
5665dd684ef50400057c68b6,21,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,No,1,255.8
5c8d2f74e775150016db3700,26,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,No,1,457.3
5cc2ef1f8402ff0017e8863b,1,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,1,mosquito,No,Yes,0,1392.1
5d7807b537d04e00181e9639,19,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,No,1,841
5e5f8fdda850aa000e992d69,6,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,No,1,651.3
5f23fc20be6a4e1feed8aa5b,30,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,Yes,0,342.5
5f57c4a6dff3f02ce0a8f1f5,7,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,0,mosquito,No,No,1,572.7
60ca092ccef371e328226ad7,12,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,No,1,1310.9
60cc750c69c045055a7973b8,27,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,2,mosquito,No,No,1,320
60e358e750b71ab0a7870ad5,3,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,No,1,388.5
611645b93f0840eae41426f5,40,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,Yes,0,366.2
611e1cf011c9f05d6990d4ae,11,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,Yes,0,429.8
613f152e6f06c5a6a2c6400b,10,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,0,mosquito,No,No,1,619.3
614cdc4094b3c4dc13112fab,28,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,No,1,365.9
6155cd98086d9a18faef1f9f,36,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,Yes,0,355.6000001
61587ef7a7a1af1c9d8690d3,21,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,No,1,372.6
61641821377cdb08faf97ee2,40,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,2,mosquito,No,No,1,349.4000001
61716dd3ff99e21ca75a6b48,36,phon_replication,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,No,1,1488.3
5665dd684ef50400057c68b6,18,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,3,dragonfly,No,No,1,355.6
5c8d2f74e775150016db3700,39,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,3,dragonfly,No,No,1,459.6
5cc2ef1f8402ff0017e8863b,9,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,1,dragonfly,No,Yes,0,564.8
5d7807b537d04e00181e9639,34,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,3,dragonfly,No,Yes,0,1168.5
5e5f8fdda850aa000e992d69,3,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,3,dragonfly,No,No,1,910.3
5f23fc20be6a4e1feed8aa5b,34,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,2,dragonfly,No,Yes,0,534.9
5f57c4a6dff3f02ce0a8f1f5,17,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,3,dragonfly,No,No,1,714.5
60ca092ccef371e328226ad7,26,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,0,dragonfly,No,Yes,0,258.7
60cc750c69c045055a7973b8,39,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,3,dragonfly,No,No,1,574.9
60e358e750b71ab0a7870ad5,35,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,3,dragonfly,No,No,1,555.5
611645b93f0840eae41426f5,5,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,3,dragonfly,No,No,1,422.2
611e1cf011c9f05d6990d4ae,2,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,0,dragonfly,No,No,1,402.6
613f152e6f06c5a6a2c6400b,29,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,3,dragonfly,No,No,1,320.8999999
614cdc4094b3c4dc13112fab,18,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,3,dragonfly,No,No,1,646.7
6155cd98086d9a18faef1f9f,27,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,3,dragonfly,No,No,1,264.9000001
61587ef7a7a1af1c9d8690d3,13,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,1,dragonfly,No,No,1,457.5
61641821377cdb08faf97ee2,37,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,3,dragonfly,No,No,1,300.7999997
61716dd3ff99e21ca75a6b48,29,phon_replication,bkbf2110,The egg cups are on the table,egg,cups,table,3,dragonfly,No,No,1,619.7
5665dd684ef50400057c68b6,4,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,0,cockerel,No,No,1,767.2
5c8d2f74e775150016db3700,23,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,Yes,0,363.6
5cc2ef1f8402ff0017e8863b,33,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,Yes,0,292.9
5d7807b537d04e00181e9639,22,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,No,1,1732
5e5f8fdda850aa000e992d69,8,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,2,cockerel,No,Yes,0,1027.6
5f23fc20be6a4e1feed8aa5b,19,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,1,cockerel,No,No,1,235.5
5f57c4a6dff3f02ce0a8f1f5,34,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,No,1,826.3
60ca092ccef371e328226ad7,21,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,timeout,0,2999.88
60cc750c69c045055a7973b8,14,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,Yes,0,327
60e358e750b71ab0a7870ad5,7,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,Yes,0,332.8
611645b93f0840eae41426f5,35,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,No,1,311.1
611e1cf011c9f05d6990d4ae,22,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,Yes,0,343.3
613f152e6f06c5a6a2c6400b,34,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,Yes,0,341.2
614cdc4094b3c4dc13112fab,34,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,Yes,0,441.1
6155cd98086d9a18faef1f9f,40,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,Yes,0,258.2
61587ef7a7a1af1c9d8690d3,38,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,No,1,656
61641821377cdb08faf97ee2,18,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,Yes,0,578.8000002
61716dd3ff99e21ca75a6b48,8,phon_replication,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,Yes,0,485.3
5ca231bf6a488a00011ae9cb,9,lexical,bkbf0109,The postman shut the gate,postman,shut,gate,1,guitar,Yes,No,0,610.6000004
60956e12b5208f75e6be1721,37,lexical,bkbf0109,The postman shut the gate,postman,shut,gate,1,guitar,Yes,Yes,1,293.3
5ca231bf6a488a00011ae9cb,14,lexical,bkbf0201,The ladder's near the door,ladders,near,door,1,cupboard,Yes,Yes,1,238
60956e12b5208f75e6be1721,25,lexical,bkbf0201,The ladder's near the door,ladders,near,door,1,cupboard,Yes,Yes,1,598.9
5ca231bf6a488a00011ae9cb,25,lexical,bkbf0204,The old gloves are dirty,old,gloves,dirty,1,scissors,Yes,Yes,1,376
60956e12b5208f75e6be1721,24,lexical,bkbf0204,The old gloves are dirty,old,gloves,dirty,2,scissors,Yes,Yes,1,703.3
5ca231bf6a488a00011ae9cb,12,lexical,bkbf0206,The thin dog was hungry,thin,dog,hungry,0,statue,Yes,Yes,1,373.5999994
60956e12b5208f75e6be1721,6,lexical,bkbf0206,The thin dog was hungry,thin,dog,hungry,1,statue,Yes,No,0,520
5ca231bf6a488a00011ae9cb,15,lexical,bkbf0210,The police chased the car,police,chased,car,3,boiler,Yes,Yes,1,157
60956e12b5208f75e6be1721,14,lexical,bkbf0210,The police chased the car,police,chased,car,1,boiler,Yes,Yes,1,606.6
5ca231bf6a488a00011ae9cb,26,lexical,bkbf0213,Some sticks were under the tree,sticks,under,tree,0,lipstick,Yes,timeout,0,2999.614
60956e12b5208f75e6be1721,36,lexical,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,lipstick,Yes,No,0,652.7
